severity,cvss3_score,cve,Title,external_references,Version,Name,condition,published,updated,Architecture
High,7.8,CVE-2021-4037,CVE-2021-4037 affects libcpupower1,"[""https://bugzilla.redhat.com/show_bug.cgi?id=2027239"",""https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=01ea173e103e"",""https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=0fa3ecd87848"",""https://access.redhat.com/security/cve/CVE-2021-4037"",""https://bugzilla.redhat.com/show_bug.cgi?id=2004810"",""https://www.debian.org/security/2022/dsa-5257"",""https://lists.debian.org/debian-lts-announce/2022/11/msg00001.html"",""https://nvd.nist.gov/vuln/detail/CVE-2021-4037"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-4037"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-0171"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-1184"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-20421"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-2602"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-2663"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-3061"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-3176"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-3303"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-39188"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-39842"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-40307"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-41674"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-42719"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-42720"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-42721"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-42722""]",5.10.140-1,libcpupower1,Package less than 5.10.149-1,8/24/2022,12/8/2022,amd64
High,7.8,CVE-2023-20938,CVE-2023-20938 affects libcpupower1,"[""https://source.android.com/security/bulletin/2023-02-01"",""https://nvd.nist.gov/vuln/detail/CVE-2023-20938"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2023-20938""]",5.10.140-1,libcpupower1,Package less than 5.10.158-1,2/28/2023,3/6/2023,amd64
High,7.8,CVE-2022-42720,CVE-2022-42720 affects libcpupower1,"[""https://bugzilla.suse.com/show_bug.cgi?id=1204059"",""http://www.openwall.com/lists/oss-security/2022/10/13/5"",""https://git.kernel.org/pub/scm/linux/kernel/git/wireless/wireless.git/commit/?id=0b7808818cb9df6680f98996b8e9a439fa7bcc2f"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/GGHENNMLCWIQV2LLA56BJNFIUZ7WB4IY/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/VNN3VFQPECS6D4PS6ZWD7AFXTOSJDSSR/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/S2KTU5LFZNQS7YNGE56MT46VHMXL3DD2/"",""https://www.debian.org/security/2022/dsa-5257"",""https://lists.debian.org/debian-lts-announce/2022/11/msg00001.html"",""http://packetstormsecurity.com/files/169951/Kernel-Live-Patch-Security-Notice-LSN-0090-1.html"",""https://security.netapp.com/advisory/ntap-20230203-0008/"",""https://nvd.nist.gov/vuln/detail/CVE-2022-42720"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-42720""]",5.10.140-1,libcpupower1,Package less than 5.10.149-1,10/14/2022,3/1/2023,amd64
High,7.8,CVE-2022-4378,CVE-2022-4378 affects libcpupower1,"[""https://seclists.org/oss-sec/2022/q4/178"",""https://git.kernel.org/pub/scm/linux/kernel/git/stable/stable-queue.git/tree/queue-6.0/proc-proc_skip_spaces-shouldn-t-think-it-is-working-on-c-strings.patch"",""https://bugzilla.redhat.com/show_bug.cgi?id=2152548"",""https://git.kernel.org/pub/scm/linux/kernel/git/stable/stable-queue.git/tree/queue-6.0/proc-avoid-integer-type-confusion-in-get_proc_long.patch"",""http://packetstormsecurity.com/files/171289/Kernel-Live-Patch-Security-Notice-LNS-0092-1.html"",""https://nvd.nist.gov/vuln/detail/CVE-2022-4378"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-4378""]",5.10.140-1,libcpupower1,Package less than 5.10.158-1,1/5/2023,3/8/2023,amd64
High,7.8,CVE-2022-47518,CVE-2022-47518 affects libcpupower1,"[""https://lore.kernel.org/r/20221123153543.8568-5-philipturnbull@github.com"",""https://github.com/torvalds/linux/commit/0cdfa9e6f0915e3d243e2393bfa8a22e12d553b0"",""https://lists.debian.org/debian-lts-announce/2022/12/msg00031.html"",""https://security.netapp.com/advisory/ntap-20230113-0007/"",""https://nvd.nist.gov/vuln/detail/CVE-2022-47518"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-47518""]",5.10.140-1,libcpupower1,Package less than 5.10.158-1,12/18/2022,1/30/2023,amd64
High,7.8,CVE-2022-47519,CVE-2022-47519 affects libcpupower1,"[""https://lore.kernel.org/r/20221123153543.8568-3-philipturnbull@github.com"",""https://github.com/torvalds/linux/commit/051ae669e4505abbe05165bebf6be7922de11f41"",""https://lists.debian.org/debian-lts-announce/2022/12/msg00031.html"",""https://security.netapp.com/advisory/ntap-20230113-0007/"",""https://nvd.nist.gov/vuln/detail/CVE-2022-47519"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-47519""]",5.10.140-1,libcpupower1,Package less than 5.10.158-1,12/18/2022,1/30/2023,amd64
High,7.8,CVE-2023-0266,CVE-2023-0266 affects libcpupower1,"[""https://github.com/torvalds/linux/commit/becf9e5d553c2389d857a3c178ce80fdb34a02e1"",""https://git.kernel.org/pub/scm/linux/kernel/git/stable/stable-queue.git/tree/queue-5.10/alsa-pcm-move-rwsem-lock-inside-snd_ctl_elem_read-to-prevent-uaf.patch?id=72783cf35e6c55bca84c4bb7b776c58152856fd4"",""https://github.com/torvalds/linux/commit/56b88b50565cd8b946a2d00b0c83927b7ebb055e"",""https://nvd.nist.gov/vuln/detail/CVE-2023-0266"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2023-0266""]",5.10.140-1,libcpupower1,Package less than 5.10.162-1,1/30/2023,2/6/2023,amd64
High,7.1,CVE-2022-3564,CVE-2022-3564 affects libcpupower1,"[""https://vuldb.com/?id.211087"",""https://git.kernel.org/pub/scm/linux/kernel/git/bluetooth/bluetooth-next.git/commit/?id=89f9f3cb86b1c63badaf392a83dd661d56cc50b1"",""https://lists.debian.org/debian-lts-announce/2022/12/msg00031.html"",""https://security.netapp.com/advisory/ntap-20221223-0001/"",""https://lists.debian.org/debian-lts-announce/2022/12/msg00034.html"",""https://nvd.nist.gov/vuln/detail/CVE-2022-3564"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-3564""]",5.10.140-1,libcpupower1,Package less than 5.10.158-1,10/17/2022,2/23/2023,amd64
High,7.8,CVE-2022-3565,CVE-2022-3565 affects libcpupower1,"[""https://vuldb.com/?id.211088"",""https://git.kernel.org/pub/scm/linux/kernel/git/bluetooth/bluetooth-next.git/commit/?id=2568a7e0832ee30b0a351016d03062ab4e0e0a3f"",""https://lists.debian.org/debian-lts-announce/2022/12/msg00031.html"",""https://lists.debian.org/debian-lts-announce/2022/12/msg00034.html"",""https://nvd.nist.gov/vuln/detail/CVE-2022-3565"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-3565""]",5.10.140-1,libcpupower1,Package less than 5.10.158-1,10/17/2022,2/6/2023,amd64
High,7.8,CVE-2022-45934,CVE-2022-45934 affects libcpupower1,"[""https://git.kernel.org/pub/scm/linux/kernel/git/bluetooth/bluetooth-next.git/commit/?id=ae4569813a6e931258db627cdfe50dfb4f917d5d"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/NDAKCGDW6CQ6G3RZWYZJO454R3L5CTQB/"",""https://security.netapp.com/advisory/ntap-20230113-0008/"",""https://www.debian.org/security/2023/dsa-5324"",""https://lists.debian.org/debian-lts-announce/2023/03/msg00000.html"",""https://nvd.nist.gov/vuln/detail/CVE-2022-45934"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-45934""]",5.10.140-1,libcpupower1,Package less than 5.10.162-1,11/27/2022,4/11/2023,amd64
High,8.8,CVE-2023-27533,CVE-2023-27533 affects libcurl3-gnutls,"[""https://hackerone.com/reports/1891474"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/36NBD5YLJXXEDZLDGNFCERWRYJQ6LAQW/"",""https://security.netapp.com/advisory/ntap-20230420-0011/"",""https://lists.debian.org/debian-lts-announce/2023/04/msg00025.html"",""https://nvd.nist.gov/vuln/detail/CVE-2023-27533"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2023-27533""]",7.74.0-1.3+deb11u2,libcurl3-gnutls,Package unfixed,3/30/2023,4/21/2023,amd64
High,8.8,CVE-2023-27534,CVE-2023-27534 affects libcurl3-gnutls,"[""https://hackerone.com/reports/1892351"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/36NBD5YLJXXEDZLDGNFCERWRYJQ6LAQW/"",""https://security.netapp.com/advisory/ntap-20230420-0012/"",""https://nvd.nist.gov/vuln/detail/CVE-2023-27534"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2023-27534""]",7.74.0-1.3+deb11u2,libcurl3-gnutls,Package unfixed,3/30/2023,4/20/2023,amd64
High,8.8,CVE-2023-27533,CVE-2023-27533 affects libcurl4,"[""https://hackerone.com/reports/1891474"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/36NBD5YLJXXEDZLDGNFCERWRYJQ6LAQW/"",""https://security.netapp.com/advisory/ntap-20230420-0011/"",""https://lists.debian.org/debian-lts-announce/2023/04/msg00025.html"",""https://nvd.nist.gov/vuln/detail/CVE-2023-27533"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2023-27533""]",7.74.0-1.3+deb11u3,libcurl4,Package unfixed,3/30/2023,4/21/2023,amd64
High,8.8,CVE-2023-27534,CVE-2023-27534 affects libcurl4,"[""https://hackerone.com/reports/1892351"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/36NBD5YLJXXEDZLDGNFCERWRYJQ6LAQW/"",""https://security.netapp.com/advisory/ntap-20230420-0012/"",""https://nvd.nist.gov/vuln/detail/CVE-2023-27534"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2023-27534""]",7.74.0-1.3+deb11u3,libcurl4,Package unfixed,3/30/2023,4/20/2023,amd64
High,8.1,CVE-2022-40674,CVE-2022-40674 affects libexpat1,"[""https://github.com/libexpat/libexpat/pull/629"",""https://github.com/libexpat/libexpat/pull/640"",""https://www.debian.org/security/2022/dsa-5236"",""https://lists.debian.org/debian-lts-announce/2022/09/msg00029.html"",""https://security.gentoo.org/glsa/202209-24"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/WE2ZKEPGFCZ7R6DRVH3K6RBJPT42ZBEG/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/J2IGJNHFV53PYST7VQV3T4NHVYAMXA36/"",""https://security.netapp.com/advisory/ntap-20221028-0008/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/GSVZN3IJ6OCPSJL7AEX3ZHSHAHFOGESK/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/XCGBVQQ47URGJAZWHCISHDWF6QBTV2LE/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/LQB6FJAM5YQ35SF5B2MN25Y2FX56EOEZ/"",""https://security.gentoo.org/glsa/202211-06"",""https://nvd.nist.gov/vuln/detail/CVE-2022-40674"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-40674""]",2.2.10-2+deb11u3,libexpat1,Package less than 2.2.10-2+deb11u4,9/14/2022,2/1/2023,amd64
High,7.5,CVE-2022-43680,CVE-2022-43680 affects libexpat1,"[""https://github.com/libexpat/libexpat/pull/650"",""https://github.com/libexpat/libexpat/pull/616"",""https://github.com/libexpat/libexpat/issues/649"",""https://lists.debian.org/debian-lts-announce/2022/10/msg00033.html"",""https://www.debian.org/security/2022/dsa-5266"",""https://security.gentoo.org/glsa/202210-38"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/BY4OPSIB33ETNUXZY2UPZ4NGQ3OKDY4D/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/IUJ2BULJTZ2BMSKQHB6US674P55UCWWS/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/AJ5VY2VYXE4WTRGQ6LMGLF6FV3SY37YE/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/DPQVIF6TOJNY2T3ZZETFKR4G34FFREBQ/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/FFCOMBSOJKLIKCGCJWHLJXO4EVYBG7AR/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/XG5XOOB7CD55CEE6OJYKSACSIMQ4RWQ6/"",""https://security.netapp.com/advisory/ntap-20221118-0007/"",""https://nvd.nist.gov/vuln/detail/CVE-2022-43680"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-43680""]",2.2.10-2+deb11u3,libexpat1,Package less than 2.2.10-2+deb11u5,10/24/2022,12/2/2022,amd64
High,7.5,CVE-2023-2004,CVE-2023-2004 affects libfreetype6,"[""https://bugzilla.redhat.com/show_bug.cgi?id=2186428"",""https://access.redhat.com/security/cve/CVE-2023-2004"",""https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=50462"",""https://github.com/freetype/freetype/commit/e6fda039ad638866b7a6a5d046f03278ba1b7611"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/NGWWGQULJ7QRNP4GY57HE7OO7VMRWMPN/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/FEJZMAUB4XP44HSHEBDWEKFGA7DUHY42/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/4AOSGAOPXLBK4A5ZRTVZ4M6QKVLSWMWG/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/RJQI63HWZFL6M26Q6UOHKDY6LD2PFC5Z/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/KDNGTGQAUZJ6YQDI2AVGYIFFPUMMZLKS/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/VRSEIYMPWLVPGTC34N2Q3WAUHGGOWSWP/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/SFZWDF43D73C5KWFF26GIIVZJKEFPS3K/"",""https://nvd.nist.gov/vuln/detail/CVE-2023-2004"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2023-2004""]",2.10.4+dfsg-1+deb11u1,libfreetype6,Package unfixed,4/14/2023,4/24/2023,amd64
High,7.8,CVE-2021-46829,CVE-2021-46829 affects libgdk-pixbuf-2.0-0,"[""https://gitlab.gnome.org/GNOME/gdk-pixbuf/-/commit/bca00032ad68d0b0aa2c1f7558db931e52bd9cd2"",""https://gitlab.gnome.org/GNOME/gdk-pixbuf/-/commit/5398f04d772f7f8baf5265715696ed88db0f0512"",""https://www.openwall.com/lists/oss-security/2022/07/23/1"",""https://gitlab.gnome.org/GNOME/gdk-pixbuf/-/issues/190"",""https://gitlab.gnome.org/GNOME/gdk-pixbuf/-/merge_requests/121"",""http://www.openwall.com/lists/oss-security/2022/07/25/1"",""https://github.com/pedrib/PoC/blob/master/fuzzing/CVE-2021-46829/CVE-2021-46829.md"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/M5IHHEYFD6GDZVALKIPPRD2U4JNZUZWR/"",""https://www.debian.org/security/2022/dsa-5228"",""https://nvd.nist.gov/vuln/detail/CVE-2021-46829"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-46829""]",2.42.2+dfsg-1,libgdk-pixbuf-2.0-0,Package less than 2.42.2+dfsg-1+deb11u1,7/24/2022,10/27/2022,amd64
High,8.8,CVE-2021-44648,CVE-2021-44648 affects libgdk-pixbuf-2.0-0,"[""https://gitlab.gnome.org/GNOME/gdk-pixbuf/-/issues/136"",""https://sahildhar.github.io/blogpost/GdkPixbuf-Heap-Buffer-Overflow-in-lzw_decoder_new/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/JEVTOGIJITK2N5AOOLKKMDIICZDQE6CH/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/PEKBMOO52RXONWKB6ZKKHTVPLF6WC3KF/"",""https://www.debian.org/security/2022/dsa-5228"",""https://nvd.nist.gov/vuln/detail/CVE-2021-44648"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-44648"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-46829""]",2.42.2+dfsg-1,libgdk-pixbuf-2.0-0,Package less than 2.42.2+dfsg-1+deb11u1,1/12/2022,10/28/2022,amd64
High,7.8,CVE-2021-46829,CVE-2021-46829 affects libgdk-pixbuf2.0-bin,"[""https://gitlab.gnome.org/GNOME/gdk-pixbuf/-/commit/bca00032ad68d0b0aa2c1f7558db931e52bd9cd2"",""https://gitlab.gnome.org/GNOME/gdk-pixbuf/-/commit/5398f04d772f7f8baf5265715696ed88db0f0512"",""https://www.openwall.com/lists/oss-security/2022/07/23/1"",""https://gitlab.gnome.org/GNOME/gdk-pixbuf/-/issues/190"",""https://gitlab.gnome.org/GNOME/gdk-pixbuf/-/merge_requests/121"",""http://www.openwall.com/lists/oss-security/2022/07/25/1"",""https://github.com/pedrib/PoC/blob/master/fuzzing/CVE-2021-46829/CVE-2021-46829.md"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/M5IHHEYFD6GDZVALKIPPRD2U4JNZUZWR/"",""https://www.debian.org/security/2022/dsa-5228"",""https://nvd.nist.gov/vuln/detail/CVE-2021-46829"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-46829""]",2.42.2+dfsg-1,libgdk-pixbuf2.0-bin,Package less than 2.42.2+dfsg-1+deb11u1,7/24/2022,10/27/2022,amd64
High,8.8,CVE-2021-44648,CVE-2021-44648 affects libgdk-pixbuf2.0-bin,"[""https://gitlab.gnome.org/GNOME/gdk-pixbuf/-/issues/136"",""https://sahildhar.github.io/blogpost/GdkPixbuf-Heap-Buffer-Overflow-in-lzw_decoder_new/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/JEVTOGIJITK2N5AOOLKKMDIICZDQE6CH/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/PEKBMOO52RXONWKB6ZKKHTVPLF6WC3KF/"",""https://www.debian.org/security/2022/dsa-5228"",""https://nvd.nist.gov/vuln/detail/CVE-2021-44648"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-44648"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-46829""]",2.42.2+dfsg-1,libgdk-pixbuf2.0-bin,Package less than 2.42.2+dfsg-1+deb11u1,1/12/2022,10/28/2022,amd64
High,7.8,CVE-2021-46829,CVE-2021-46829 affects libgdk-pixbuf2.0-common,"[""https://gitlab.gnome.org/GNOME/gdk-pixbuf/-/commit/bca00032ad68d0b0aa2c1f7558db931e52bd9cd2"",""https://gitlab.gnome.org/GNOME/gdk-pixbuf/-/commit/5398f04d772f7f8baf5265715696ed88db0f0512"",""https://www.openwall.com/lists/oss-security/2022/07/23/1"",""https://gitlab.gnome.org/GNOME/gdk-pixbuf/-/issues/190"",""https://gitlab.gnome.org/GNOME/gdk-pixbuf/-/merge_requests/121"",""http://www.openwall.com/lists/oss-security/2022/07/25/1"",""https://github.com/pedrib/PoC/blob/master/fuzzing/CVE-2021-46829/CVE-2021-46829.md"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/M5IHHEYFD6GDZVALKIPPRD2U4JNZUZWR/"",""https://www.debian.org/security/2022/dsa-5228"",""https://nvd.nist.gov/vuln/detail/CVE-2021-46829"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-46829""]",2.42.2+dfsg-1,libgdk-pixbuf2.0-common,Package less than 2.42.2+dfsg-1+deb11u1,7/24/2022,10/27/2022,all
High,8.8,CVE-2021-44648,CVE-2021-44648 affects libgdk-pixbuf2.0-common,"[""https://gitlab.gnome.org/GNOME/gdk-pixbuf/-/issues/136"",""https://sahildhar.github.io/blogpost/GdkPixbuf-Heap-Buffer-Overflow-in-lzw_decoder_new/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/JEVTOGIJITK2N5AOOLKKMDIICZDQE6CH/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/PEKBMOO52RXONWKB6ZKKHTVPLF6WC3KF/"",""https://www.debian.org/security/2022/dsa-5228"",""https://nvd.nist.gov/vuln/detail/CVE-2021-44648"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-44648"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-46829""]",2.42.2+dfsg-1,libgdk-pixbuf2.0-common,Package less than 2.42.2+dfsg-1+deb11u1,1/12/2022,10/28/2022,all
High,7.5,CVE-2023-0361,CVE-2023-0361 affects libgnutls-dane0,"[""https://gitlab.com/gnutls/gnutls/-/issues/1050"",""https://github.com/tlsfuzzer/tlsfuzzer/pull/679"",""https://access.redhat.com/security/cve/CVE-2023-0361"",""https://lists.debian.org/debian-lts-announce/2023/02/msg00015.html"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/UFIA3X4IZ3CW7SRQ2UHNHNPMRIAWF2FI/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/Z634YBXAJ5VLDI62IOPBVP5K6YFHAWCY/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/WS4KVDOG6QTALWHC2QE4Y7VPDRMLTRWQ/"",""https://security.netapp.com/advisory/ntap-20230324-0005/"",""https://nvd.nist.gov/vuln/detail/CVE-2023-0361"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2023-0361""]",3.7.1-5+deb11u2,libgnutls-dane0,Package less than 3.7.1-5+deb11u3,2/15/2023,3/24/2023,amd64
